daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_maximum,p97,1981_2020,1981_2010,0.05,13,Urban,22,0.006526253337288638,0.007558473533032417,0.8634353628106629,-0.0010322201957437792,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,14,Crop/Nat Mosaic,25,0.007416196974191634,0.008961838325810422,0.8275307704260538,-0.0015456413516187874,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,16,Barren,4,0.0011865915158706616,0.09854739433729996,0.01204082080353432,-0.0973608028214293,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.05,17,Water,43,0.012755858795609611,0.45545342634386543,0.02800694441582484,-0.44269756754825584,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,1,ENF,68,0.010086027884900622,0.008247845711940911,1.2228681569901898,0.0018381821729597115,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,4,DBF,614,0.09107089884307328,0.024160853508411982,3.7693576847922823,0.0669100453346613,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,5,MF,504,0.07475526549985168,0.02656544932293804,2.8140034294584266,0.04818981617691363,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,6,Closed Shrub,1,0.0001483239394838327,8.206811653672548e-06,18.073272026105016,0.00014011712783016015,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,7,Open Shrub,283,0.04197567487392465,0.025736561345917112,1.6309744844986347,0.01623911352800754,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,8,Woody Savanna,226,0.033521210323346186,0.02796060730406237,1.1988727554739456,0.005560603019283815,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,9,Savanna,705,0.10456837733610205,0.053992613869511694,1.9367163365867206,0.05057576346659036,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,10,Grass,822,0.12192227825571048,0.06569552728764874,1.8558687826931073,0.056226750968061734,True,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p97,1981_2020,1981_2010,0.1,11,Wetland,5,0.0007416196974191634,0.00019696347968814116,3.7652650054385446,0.0005446562177310223,False,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
